season,round,grid,circuit_id,driver,fastest_time,stage,q_delta
2015,2,18,sepang,alonso,101.746,q1,-8.088000000000008
2015,2,19,sepang,merhi,106.677,q1,-3.1569999999999965
2015,2,2,sepang,vettel,109.908,q3,0.07399999999999807
2015,2,3,sepang,rosberg,110.299,q3,0.4650000000000034
2015,2,4,sepang,ricciardo,111.541,q3,1.7069999999999936
2015,2,5,sepang,kvyat,111.951,q3,2.1169999999999902
2015,2,6,sepang,max_verstappen,111.981,q3,2.1469999999999914
2015,2,7,sepang,massa,112.473,q3,2.638999999999996
2015,2,8,sepang,grosjean,112.981,q3,3.1469999999999914
2015,2,9,sepang,bottas,113.179,q3,3.344999999999999
2015,3,1,shanghai,hamilton,95.782,q3,0.0
2015,3,10,shanghai,ericsson,98.158,q3,2.3760000000000048
2015,3,11,shanghai,maldonado,98.134,q2,2.352000000000004
2015,3,12,shanghai,kvyat,98.209,q2,2.4270000000000067
2015,3,13,shanghai,max_verstappen,98.393,q2,2.611000000000004
2015,3,14,shanghai,sainz,98.538,q2,2.7560000000000002
2015,3,15,shanghai,perez,99.29,q2,3.5080000000000098
2015,3,16,shanghai,hulkenberg,99.216,q1,3.4339999999999975
2015,3,17,shanghai,button,99.276,q1,3.4939999999999998
2015,3,18,shanghai,alonso,99.28,q1,3.4980000000000047
2015,3,19,shanghai,stevens,102.091,q1,6.3089999999999975
2015,3,2,shanghai,rosberg,95.828,q3,0.04600000000000648
2015,3,20,shanghai,merhi,102.842,q1,7.060000000000002
2015,3,3,shanghai,vettel,96.687,q3,0.9050000000000011
2015,3,4,shanghai,massa,96.954,q3,1.171999999999997
2015,3,5,shanghai,bottas,97.143,q3,1.3610000000000042
2015,3,6,shanghai,raikkonen,97.232,q3,1.4500000000000028
2015,3,7,shanghai,ricciardo,97.54,q3,1.7580000000000098
2015,3,8,shanghai,grosjean,97.905,q3,2.1230000000000047
2015,3,9,shanghai,nasr,98.067,q3,2.2849999999999966
2015,4,1,bahrain,hamilton,92.571,q3,0.0
2015,4,10,bahrain,grosjean,94.484,q3,1.9129999999999967
2015,4,11,bahrain,perez,94.704,q2,2.1329999999999956
2015,4,12,bahrain,nasr,94.737,q2,2.165999999999997
2015,4,13,bahrain,ericsson,95.034,q2,2.463000000000008
2015,4,14,bahrain,alonso,95.039,q2,2.4680000000000035
2015,4,15,bahrain,max_verstappen,95.103,q2,2.5319999999999965
2015,4,16,bahrain,maldonado,95.677,q1,3.1060000000000088
2015,4,17,bahrain,kvyat,95.8,q1,3.228999999999999
2015,4,18,bahrain,stevens,98.713,q1,6.141999999999996
2015,4,19,bahrain,merhi,99.722,q1,7.150999999999996
2015,4,2,bahrain,vettel,92.982,q3,0.41100000000000136
2015,4,3,bahrain,rosberg,93.129,q3,0.5580000000000069
2015,4,4,bahrain,raikkonen,93.227,q3,0.6560000000000059
2015,4,5,bahrain,bottas,93.381,q3,0.8100000000000023
2015,4,6,bahrain,massa,93.744,q3,1.1730000000000018
2015,4,7,bahrain,ricciardo,93.832,q3,1.2609999999999957
2015,4,8,bahrain,hulkenberg,94.45,q3,1.8790000000000049
2015,4,9,bahrain,sainz,94.462,q3,1.8910000000000053
2015,5,1,catalunya,rosberg,84.681,q3,0.0
2015,5,10,catalunya,ricciardo,86.77,q3,2.0889999999999986
2015,5,11,catalunya,grosjean,87.375,q2,2.6940000000000026
2015,5,12,catalunya,maldonado,87.45,q2,2.7690000000000055
2015,5,13,catalunya,alonso,87.76,q2,3.0790000000000077
2015,5,14,catalunya,button,87.854,q2,3.173000000000002
2015,5,15,catalunya,nasr,88.005,q2,3.323999999999998
2015,5,16,catalunya,ericsson,88.112,q1,3.4309999999999974
2015,5,17,catalunya,hulkenberg,88.365,q1,3.6839999999999975
2015,5,18,catalunya,perez,88.442,q1,3.7609999999999957
2015,5,19,catalunya,stevens,91.2,q1,6.5190000000000055
2015,5,2,catalunya,hamilton,84.948,q3,0.2669999999999959
2015,5,20,catalunya,merhi,92.038,q1,7.356999999999999
2015,5,3,catalunya,vettel,85.458,q3,0.777000000000001
2015,5,4,catalunya,bottas,85.694,q3,1.0130000000000052
2015,5,5,catalunya,sainz,86.136,q3,1.4549999999999983
2015,5,6,catalunya,max_verstappen,86.249,q3,1.5679999999999978
2015,5,7,catalunya,raikkonen,86.414,q3,1.733000000000004
2015,5,8,catalunya,kvyat,86.629,q3,1.9480000000000075
2015,5,9,catalunya,massa,86.757,q3,2.0760000000000076
2015,6,1,monaco,hamilton,75.098,q3,0.0
2015,6,10,monaco,max_verstappen,76.957,q3,1.8589999999999947
2015,6,11,monaco,grosjean,77.007,q2,1.909000000000006
2015,6,12,monaco,button,77.093,q2,1.9950000000000045
2015,6,13,monaco,hulkenberg,77.193,q2,2.094999999999999
2015,6,14,monaco,massa,77.278,q2,2.180000000000007
2015,6,15,monaco,alonso,86.632,q2,11.534000000000006
2015,6,16,monaco,nasr,78.101,q1,3.003
2015,6,17,monaco,bottas,78.434,q1,3.3359999999999985
2015,6,18,monaco,ericsson,78.513,q1,3.4150000000000063
2015,6,19,monaco,stevens,80.655,q1,5.557000000000002
2015,6,2,monaco,rosberg,75.44,q3,0.34199999999999875
2015,6,20,monaco,merhi,80.904,q1,5.805999999999997
2015,6,3,monaco,vettel,75.849,q3,0.7510000000000048
2015,6,4,monaco,ricciardo,76.041,q3,0.9429999999999978
2015,6,5,monaco,kvyat,76.182,q3,1.0840000000000032
2015,6,6,monaco,raikkonen,76.427,q3,1.3290000000000077
2015,6,7,monaco,perez,76.808,q3,1.710000000000008
2015,6,8,monaco,sainz,76.931,q3,1.8329999999999984
2015,6,9,monaco,maldonado,76.946,q3,1.847999999999999
2015,7,1,villeneuve,hamilton,74.393,q3,0.0
2015,7,10,villeneuve,perez,76.338,q3,1.9449999999999932
2015,7,11,villeneuve,sainz,76.042,q2,1.649000000000001
2015,7,12,villeneuve,max_verstappen,76.245,q2,1.8520000000000039
2015,7,13,villeneuve,ericsson,76.262,q2,1.8689999999999998
2015,7,14,villeneuve,alonso,76.276,q2,1.8829999999999956
2015,7,15,villeneuve,nasr,76.62,q2,2.227000000000004
2015,7,16,villeneuve,vettel,77.344,q1,2.9509999999999934
2015,7,17,villeneuve,massa,77.886,q1,3.492999999999995
2015,7,18,villeneuve,merhi,79.133,q1,4.739999999999995
2015,7,19,villeneuve,stevens,79.157,q1,4.763999999999996
2015,7,2,villeneuve,rosberg,74.702,q3,0.3089999999999975
2015,7,3,villeneuve,raikkonen,75.014,q3,0.6209999999999951
2015,7,4,villeneuve,bottas,75.102,q3,0.7090000000000032
2015,7,5,villeneuve,grosjean,75.194,q3,0.8010000000000019
2015,7,6,villeneuve,maldonado,75.329,q3,0.9359999999999928
2015,7,7,villeneuve,hulkenberg,75.614,q3,1.2210000000000036
2015,7,8,villeneuve,kvyat,76.079,q3,1.6859999999999928
2015,7,9,villeneuve,ricciardo,76.114,q3,1.7210000000000036
2015,8,1,red_bull_ring,hamilton,68.455,q3,0.0
2015,8,10,red_bull_ring,grosjean,69.92,q2,1.4650000000000034
2015,8,11,red_bull_ring,maldonado,70.374,q2,1.918999999999997
2015,8,12,red_bull_ring,ericsson,70.426,q2,1.9710000000000036
2015,8,13,red_bull_ring,sainz,70.465,q2,2.010000000000005
2015,8,14,red_bull_ring,ricciardo,70.482,q2,2.027000000000001
2015,8,15,red_bull_ring,alonso,70.736,q2,2.281000000000006
2015,8,16,red_bull_ring,perez,72.522,q1,4.067000000000007
2015,8,17,red_bull_ring,button,72.632,q1,4.177000000000007
2015,8,18,red_bull_ring,raikkonen,72.867,q1,4.412000000000006
2015,8,19,red_bull_ring,merhi,74.071,q1,5.616
2015,8,2,red_bull_ring,rosberg,68.655,q3,0.20000000000000284
2015,8,20,red_bull_ring,stevens,75.368,q1,6.912999999999997
2015,8,3,red_bull_ring,vettel,68.81,q3,0.355000000000004
2015,8,4,red_bull_ring,massa,69.192,q3,0.7369999999999948
2015,8,5,red_bull_ring,hulkenberg,69.278,q3,0.8230000000000075
2015,8,6,red_bull_ring,bottas,69.319,q3,0.8640000000000043
2015,8,7,red_bull_ring,max_verstappen,69.612,q3,1.1569999999999965
2015,8,8,red_bull_ring,kvyat,69.694,q3,1.2390000000000043
2015,8,9,red_bull_ring,nasr,69.713,q3,1.2579999999999956
2015,9,1,silverstone,hamilton,92.248,q3,0.0
2015,9,10,silverstone,ricciardo,93.943,q3,1.6949999999999932
2015,9,11,silverstone,perez,94.268,q2,2.019999999999996
2015,9,12,silverstone,grosjean,94.43,q2,2.182000000000002
2015,9,13,silverstone,max_verstappen,94.502,q2,2.2539999999999907
2015,9,14,silverstone,maldonado,94.511,q2,2.262999999999991
2015,9,15,silverstone,ericsson,94.868,q2,2.6199999999999903
2015,9,16,silverstone,nasr,94.888,q1,2.6400000000000006
2015,9,17,silverstone,alonso,94.959,q1,2.7109999999999985
2015,9,18,silverstone,button,95.207,q1,2.958999999999989
2015,9,19,silverstone,stevens,97.364,q1,5.116
2015,9,2,silverstone,rosberg,92.361,q3,0.11299999999999955
2015,9,20,silverstone,merhi,99.377,q1,7.128999999999991
2015,9,3,silverstone,massa,93.085,q3,0.8369999999999891
2015,9,4,silverstone,bottas,93.149,q3,0.9009999999999962
2015,9,5,silverstone,raikkonen,93.379,q3,1.1310000000000002
2015,9,6,silverstone,vettel,93.547,q3,1.2989999999999924
2015,9,7,silverstone,kvyat,93.636,q3,1.387999999999991
2015,9,8,silverstone,sainz,93.649,q3,1.4009999999999962
2015,9,9,silverstone,hulkenberg,93.673,q3,1.4249999999999972
2015,10,1,hungaroring,hamilton,82.02,q3,0.0
2015,10,10,hungaroring,grosjean,84.181,q3,2.1610000000000014
2015,10,11,hungaroring,hulkenberg,83.826,q2,1.8059999999999974
2015,10,12,hungaroring,sainz,83.869,q2,1.8490000000000038
2015,10,13,hungaroring,perez,84.461,q2,2.4410000000000025
2015,10,14,hungaroring,maldonado,84.609,q2,2.5889999999999986
2015,10,15,hungaroring,alonso,84.563,q1,2.5430000000000064
2015,10,16,hungaroring,button,84.739,q1,2.7190000000000083
2015,10,17,hungaroring,ericsson,84.843,q1,2.8230000000000075
2015,10,18,hungaroring,nasr,84.997,q1,2.977000000000004
2015,10,19,hungaroring,merhi,87.416,q1,5.396000000000001
2015,10,2,hungaroring,rosberg,82.595,q3,0.5750000000000028
2015,10,20,hungaroring,stevens,87.949,q1,5.929000000000002
2015,10,3,hungaroring,vettel,82.739,q3,0.7190000000000083
2015,10,4,hungaroring,ricciardo,82.774,q3,0.7540000000000049
2015,10,5,hungaroring,raikkonen,83.02,q3,1.0
2015,10,6,hungaroring,bottas,83.222,q3,1.2019999999999982
2015,10,7,hungaroring,kvyat,83.332,q3,1.3119999999999976
2015,10,8,hungaroring,massa,83.537,q3,1.5170000000000101
2015,10,9,hungaroring,max_verstappen,83.679,q3,1.659000000000006
2015,11,1,spa,hamilton,107.197,q3,0.0
2015,11,10,spa,sainz,109.771,q3,2.573999999999998
2015,11,11,spa,hulkenberg,109.121,q2,1.9239999999999924
2015,11,12,spa,kvyat,109.228,q2,2.0309999999999917
2015,11,13,spa,ericsson,109.586,q2,2.388999999999996
2015,11,14,spa,raikkonen,109.288,q1,2.090999999999994
2015,11,15,spa,max_verstappen,109.831,q1,2.6340000000000003
2015,11,16,spa,nasr,109.952,q1,2.7549999999999955
2015,11,17,spa,button,110.978,q1,3.7809999999999917
2015,11,18,spa,alonso,111.42,q1,4.222999999999999
2015,11,19,spa,stevens,112.948,q1,5.750999999999991
2015,11,2,spa,rosberg,107.655,q3,0.4579999999999984
2015,11,20,spa,merhi,113.099,q1,5.902000000000001
2015,11,3,spa,bottas,108.537,q3,1.3400000000000034
2015,11,4,spa,grosjean,108.561,q3,1.3640000000000043
2015,11,5,spa,perez,108.599,q3,1.402000000000001
2015,11,6,spa,ricciardo,108.639,q3,1.441999999999993
2015,11,7,spa,massa,108.685,q3,1.4879999999999995
2015,11,8,spa,maldonado,108.754,q3,1.5570000000000022
2015,11,9,spa,vettel,108.825,q3,1.6280000000000001
2015,12,1,monza,hamilton,83.397,q3,0.0
2015,12,10,monza,ericsson,86.214,q3,2.816999999999993
2015,12,11,monza,maldonado,84.525,q2,1.1280000000000001
2015,12,12,monza,nasr,84.898,q2,1.5009999999999906
2015,12,13,monza,sainz,85.618,q2,2.2209999999999894
2015,12,14,monza,kvyat,85.796,q2,2.399000000000001
2015,12,15,monza,ricciardo,85.633,q1,2.23599999999999
2015,12,16,monza,button,86.058,q1,2.6610000000000014
2015,12,17,monza,alonso,86.154,q1,2.756999999999991
2015,12,18,monza,stevens,87.731,q1,4.333999999999989
2015,12,19,monza,merhi,87.912,q1,4.515000000000001
2015,12,2,monza,raikkonen,83.631,q3,0.23399999999999466
2015,12,20,monza,max_verstappen,,,0.0
2015,12,3,monza,vettel,83.685,q3,0.0
2015,12,4,monza,rosberg,83.703,q3,0.25199999999999534
2015,12,5,monza,massa,83.94,q3,0.4889999999999901
2015,12,6,monza,bottas,84.127,q3,0.6759999999999877
2015,12,7,monza,perez,84.626,q3,1.1749999999999972
2015,12,8,monza,grosjean,85.054,q3,1.6029999999999944
2015,12,9,monza,hulkenberg,85.317,q3,1.8659999999999854
2015,13,1,marina_bay,vettel,103.885,q3,0.0
2015,13,10,marina_bay,grosjean,106.413,q3,2.5279999999999916
2015,13,11,marina_bay,hulkenberg,106.305,q2,2.4200000000000017
2015,13,12,marina_bay,alonso,106.328,q2,2.442999999999998
2015,13,13,marina_bay,perez,106.385,q2,2.5
2015,13,14,marina_bay,sainz,106.894,q2,3.0090000000000003
2015,13,15,marina_bay,button,107.019,q2,3.1340000000000003
2015,13,16,marina_bay,nasr,106.965,q1,3.0799999999999983
2015,13,17,marina_bay,ericsson,107.088,q1,3.2029999999999887
2015,13,18,marina_bay,maldonado,107.323,q1,3.437999999999988
2015,13,19,marina_bay,stevens,111.021,q1,7.135999999999996
2015,13,2,marina_bay,ricciardo,104.428,q3,0.5429999999999922
2015,13,20,marina_bay,rossi,111.523,q1,7.637999999999991
2015,13,3,marina_bay,raikkonen,104.667,q3,0.7819999999999965
2015,13,4,marina_bay,kvyat,104.745,q3,0.8599999999999994
2015,13,5,marina_bay,hamilton,105.3,q3,1.414999999999992
2015,13,6,marina_bay,rosberg,105.415,q3,1.5300000000000011
2015,13,7,marina_bay,bottas,105.676,q3,1.7909999999999968
2015,13,8,marina_bay,max_verstappen,105.798,q3,1.9129999999999967
2015,13,9,marina_bay,massa,106.077,q3,2.191999999999993
2015,14,1,suzuka,rosberg,92.584,q3,0.0
2015,14,10,suzuka,kvyat,94.201,q2,1.6169999999999902
2015,14,11,suzuka,hulkenberg,94.39,q2,1.8059999999999974
2015,14,12,suzuka,sainz,94.453,q2,1.8689999999999998
2015,14,13,suzuka,maldonado,94.497,q2,1.9129999999999967
2015,14,14,suzuka,alonso,94.785,q2,2.2009999999999934
2015,14,15,suzuka,max_verstappen,94.522,q1,1.9380000000000024
2015,14,16,suzuka,button,95.664,q1,3.0799999999999983
2015,14,17,suzuka,ericsson,95.673,q1,3.0889999999999986
2015,14,18,suzuka,nasr,95.76,q1,3.176000000000002
2015,14,19,suzuka,stevens,98.783,q1,6.198999999999998
2015,14,2,suzuka,hamilton,92.66,q3,0.0759999999999934
2015,14,20,suzuka,rossi,107.114,q1,14.530000000000001
2015,14,3,suzuka,bottas,93.024,q3,0.4399999999999977
2015,14,4,suzuka,vettel,93.245,q3,0.6610000000000014
2015,14,5,suzuka,massa,93.337,q3,0.7530000000000001
2015,14,6,suzuka,raikkonen,93.347,q3,0.762999999999991
2015,14,7,suzuka,ricciardo,93.497,q3,0.9129999999999967
2015,14,8,suzuka,grosjean,93.967,q3,1.3829999999999956
2015,14,9,suzuka,perez,94.174,q2,1.5900000000000034
2015,15,1,sochi,rosberg,97.113,q3,0.0
2015,15,10,sochi,ricciardo,99.728,q3,2.614999999999995
2015,15,11,sochi,kvyat,99.214,q2,2.100999999999999
2015,15,12,sochi,nasr,99.323,q2,2.2099999999999937
2015,15,13,sochi,button,99.763,q2,2.6500000000000057
2015,15,14,sochi,maldonado,99.811,q2,2.6980000000000075
2015,15,15,sochi,massa,99.895,q2,2.7819999999999965
2015,15,16,sochi,alonso,100.144,q1,3.031000000000006
2015,15,17,sochi,ericsson,100.66,q1,3.546999999999997
2015,15,18,sochi,stevens,103.693,q1,6.579999999999998
2015,15,19,sochi,merhi,103.804,q1,6.6910000000000025
2015,15,2,sochi,hamilton,97.433,q3,0.3200000000000074
2015,15,3,sochi,bottas,97.912,q3,0.7990000000000066
2015,15,4,sochi,vettel,97.965,q3,0.8520000000000039
2015,15,5,sochi,raikkonen,98.348,q3,1.2349999999999994
2015,15,6,sochi,hulkenberg,98.659,q3,1.5460000000000065
2015,15,7,sochi,perez,98.691,q3,1.578000000000003
2015,15,8,sochi,grosjean,98.787,q3,1.6740000000000066
2015,15,9,sochi,max_verstappen,98.924,q3,1.811000000000007
2015,16,1,americas,rosberg,116.824,q2,0.0
2015,16,10,americas,max_verstappen,120.199,q2,3.375
2015,16,11,americas,alonso,120.265,q2,3.4410000000000025
2015,16,12,americas,bottas,120.334,q2,3.510000000000005
2015,16,13,americas,grosjean,120.595,q2,3.771000000000001
2015,16,14,americas,button,121.193,q2,4.369
2015,16,15,americas,maldonado,121.604,q2,4.780000000000001
2015,16,16,americas,ericsson,122.212,q1,5.388000000000005
2015,16,17,americas,nasr,123.194,q1,6.3700000000000045
2015,16,18,americas,rossi,124.176,q1,7.352000000000004
2015,16,19,americas,stevens,124.526,q1,7.701999999999998
2015,16,2,americas,hamilton,116.929,q2,0.10500000000000398
2015,16,20,americas,sainz,127.304,q1,10.480000000000004
2015,16,3,americas,ricciardo,117.969,q2,1.144999999999996
2015,16,4,americas,kvyat,118.434,q2,1.6099999999999994
2015,16,5,americas,vettel,118.596,q2,1.7720000000000056
2015,16,6,americas,perez,119.21,q2,2.3859999999999957
2015,16,7,americas,hulkenberg,119.333,q2,2.5090000000000003
2015,16,8,americas,raikkonen,119.703,q2,2.879000000000005
2015,16,9,americas,massa,119.999,q2,3.174999999999997
2015,17,1,rodriguez,rosberg,79.48,q3,0.0
2015,17,10,rodriguez,hulkenberg,80.788,q3,1.3079999999999927
2015,17,11,rodriguez,sainz,80.942,q2,1.461999999999989
2015,17,12,rodriguez,grosjean,81.038,q2,1.5579999999999927
2015,17,13,rodriguez,maldonado,81.261,q2,1.7809999999999917
2015,17,14,rodriguez,ericsson,81.544,q2,2.063999999999993
2015,17,15,rodriguez,raikkonen,82.494,q2,3.013999999999996
2015,17,16,rodriguez,alonso,81.779,q1,2.2989999999999924
2015,17,17,rodriguez,nasr,81.788,q1,2.3079999999999927
2015,17,18,rodriguez,rossi,84.136,q1,4.655999999999992
2015,17,19,rodriguez,stevens,84.386,q1,4.905999999999992
2015,17,2,rodriguez,hamilton,79.668,q3,0.1880000000000024
2015,17,20,rodriguez,button,,,0.0
2015,17,3,rodriguez,vettel,79.85,q3,0.0
2015,17,4,rodriguez,kvyat,80.398,q3,0.7360000000000042
2015,17,5,rodriguez,ricciardo,80.399,q3,0.737000000000009
2015,17,6,rodriguez,bottas,80.448,q3,0.7860000000000014
2015,17,7,rodriguez,massa,80.567,q3,0.9050000000000011
2015,17,8,rodriguez,max_verstappen,80.71,q3,1.0480000000000018
2015,17,9,rodriguez,perez,80.716,q3,1.054000000000002
2015,18,1,interlagos,rosberg,71.282,q3,0.0
2015,18,10,interlagos,max_verstappen,72.739,q3,1.4570000000000078
2015,18,11,interlagos,nasr,72.989,q2,1.7070000000000078
2015,18,12,interlagos,sainz,73.045,q2,1.7630000000000052
2015,18,13,interlagos,perez,73.147,q2,1.865000000000009
2015,18,14,interlagos,ericsson,73.233,q2,1.9510000000000076
2015,18,15,interlagos,grosjean,73.913,q2,2.6310000000000002
2015,18,16,interlagos,maldonado,73.385,q1,2.1030000000000086
2015,18,17,interlagos,button,73.425,q1,2.1430000000000007
2015,18,18,interlagos,rossi,76.151,q1,4.869
2015,18,19,interlagos,stevens,76.283,q1,5.001000000000005
2015,18,2,interlagos,hamilton,71.36,q3,0.07800000000000296
2015,18,20,interlagos,alonso,,,0.0
2015,18,3,interlagos,vettel,71.804,q3,0.0
2015,18,4,interlagos,bottas,72.085,q3,0.35899999999999466
2015,18,5,interlagos,raikkonen,72.144,q3,0.41800000000000637
2015,18,6,interlagos,hulkenberg,72.265,q3,0.5390000000000015
2015,18,7,interlagos,kvyat,72.322,q3,0.5960000000000036
2015,18,8,interlagos,massa,72.415,q3,0.6890000000000072
2015,18,9,interlagos,ricciardo,72.417,q3,0.6910000000000025
2015,19,1,yas_marina,rosberg,100.237,q3,0.0
2015,19,10,yas_marina,sainz,102.708,q3,2.4710000000000036
2015,19,11,yas_marina,max_verstappen,102.521,q2,2.284000000000006
2015,19,12,yas_marina,button,102.668,q2,2.4310000000000116
2015,19,13,yas_marina,maldonado,102.807,q2,2.5700000000000074
2015,19,14,yas_marina,nasr,103.614,q2,3.3770000000000095
2015,19,15,yas_marina,grosjean,102.585,q1,2.347999999999999
2015,19,16,yas_marina,vettel,102.941,q1,2.7040000000000077
2015,19,17,yas_marina,alonso,103.187,q1,2.950000000000003
2015,19,18,yas_marina,ericsson,103.838,q1,3.600999999999999
2015,19,19,yas_marina,stevens,106.297,q1,6.060000000000002
2015,19,2,yas_marina,hamilton,100.614,q3,0.37700000000000955
2015,19,20,yas_marina,merhi,107.434,q1,7.197000000000003
2015,19,3,yas_marina,raikkonen,101.051,q3,0.8140000000000072
2015,19,4,yas_marina,perez,101.184,q3,0.9470000000000027
2015,19,5,yas_marina,ricciardo,101.444,q3,1.2070000000000078
2015,19,6,yas_marina,bottas,101.656,q3,1.4190000000000111
2015,19,7,yas_marina,hulkenberg,101.686,q3,1.4490000000000123
2015,19,8,yas_marina,massa,101.759,q3,1.5220000000000056
2015,19,9,yas_marina,kvyat,101.933,q3,1.6960000000000122
2016,1,1,albert_park,hamilton,83.837,q3,0.0
2016,1,10,albert_park,hulkenberg,85.865,q2,2.0279999999999916
2016,1,11,albert_park,bottas,85.961,q2,2.1239999999999952
2016,1,12,albert_park,alonso,86.125,q2,2.2879999999999967
2016,1,13,albert_park,button,86.304,q2,2.4669999999999987
2016,1,14,albert_park,jolyon_palmer,87.601,q2,3.763999999999996
2016,1,15,albert_park,kevin_magnussen,87.742,q2,3.905000000000001
2016,1,16,albert_park,ericsson,87.435,q1,3.597999999999999
2016,1,17,albert_park,nasr,87.958,q1,4.120999999999995
2016,1,18,albert_park,kvyat,88.006,q1,4.168999999999997
2016,1,19,albert_park,grosjean,88.322,q1,4.484999999999999
2016,1,2,albert_park,rosberg,84.197,q3,0.35999999999999943
2016,1,20,albert_park,gutierrez,89.606,q1,5.768999999999991
2016,1,21,albert_park,haryanto,89.627,q1,5.789999999999992
2016,1,22,albert_park,wehrlein,89.642,q1,5.804999999999993
2016,1,3,albert_park,vettel,84.675,q3,0.8379999999999939
2016,1,4,albert_park,raikkonen,85.033,q3,1.195999999999998
2016,1,5,albert_park,max_verstappen,85.434,q3,1.5969999999999942
2016,1,6,albert_park,massa,85.458,q3,1.6209999999999951
2016,1,7,albert_park,sainz,85.582,q3,1.7449999999999903
2016,1,8,albert_park,ricciardo,85.589,q3,1.7519999999999953
2016,1,9,albert_park,perez,85.753,q2,1.9159999999999968
2016,2,1,bahrain,hamilton,89.493,q3,0.0
2016,2,10,bahrain,max_verstappen,91.772,q2,2.2790000000000106
2016,2,11,bahrain,sainz,91.816,q2,2.3230000000000075
2016,2,12,bahrain,vandoorne,91.934,q2,2.4410000000000025
2016,2,13,bahrain,gutierrez,91.945,q2,2.451999999999998
2016,2,14,bahrain,button,91.998,q2,2.5050000000000097
2016,2,15,bahrain,kvyat,92.241,q2,2.7480000000000047
2016,2,16,bahrain,wehrlein,92.806,q1,3.3130000000000024
2016,2,17,bahrain,ericsson,92.84,q1,3.3470000000000084
2016,2,18,bahrain,perez,92.911,q1,3.4180000000000064
